Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
5940,7911,10273,9880,14587,8501,10495,3376,16556
5941,9171,3847,18394,5513,19491,6303,19342,16223
5942,3370,17084,14828,410,8178,16484,3887,4281
5943,5388,11570,7083,9398,10909,15995,7247,5524
5944,5763,3142,3998,13509,6383,3972,12858,16621
5945,7508,7159,6673,12557,17861,3039,7689,10470
5946,8977,2260,7579,17757,9822,5390,16109,13034
5947,10317,11341,5152,6735,8380,3850,11711,18570
5948,7391,5138,14314,17952,12222,4574,3789,14319
5949,12904,5649,4546,7388,13825,4959,13717,16019
5950,13050,7858,19601,3059,8157,3445,9766,18242
5951,16868,14021,18650,4573,12084,15930,18612,9458
5952,1579,19239,3565,10035,18807,19503,8960,7106
5953,12209,15927,9206,10369,15408,2114,2419,19127
5954,6423,7098,15584,6290,16993,4627,853,4783
5955,15504,4907,3515,1286,10979,19179,2944,16465
5956,8691,8037,11722,14511,14237,138,12064,2318
5957,19020,19274,19646,19575,7903,18507,3745,2862
5958,19964,17951,5009,14261,11811,13361,19269,14789
5959,3642,7917,4031,15888,19617,3696,8456,4546
5960,19079,17089,5055,2134,14777,10783,19898,18082
5961,10448,11137,6560,13217,7155,14936,6965,9881
5962,17143,6651,8999,4762,15567,9335,12324,2472
5963,4458,1094,1939,13567,17786,5224,17860,6763
5964,12158,11138,11935,15635,16457,5953,19737,3960
5965,1930,6087,3165,18742,5986,16625,8339,8999
5966,14308,17281,16593,4941,16678,546,18852,14490
5967,17443,13886,6377,13516,13078,3181,17463,9482
5968,12409,6791,13002,17088,2940,1480,17602,9689
5969,7715,13760,6365,9380,17689,4469,13273,16999
5970,12264,7138,6001,16140,6122,16692,13777,9775
5971,11392,18480,4231,11012,5197,18643,2638,15333
5972,7895,12830,15323,6979,14638,13260,10726,18093
5973,16188,2767,15919,10501,512,18488,11556,1327
5974,4954,2711,15140,11713,12885,8165,13981,18956
5975,6473,7187,2760,4808,6535,8775,13441,18632
5976,4,16031,7328,11691,6563,9844,9648,17313
5977,1028,12937,2170,9656,8689,13994,10105,17143
5978,18225,96,6719,14378,19615,7297,3326,3239
5979,18260,12155,4200,13940,18069,17738,16588,3439
5980,19507,6797,102,6238,5390,1690,15168,14102
5981,1711,16263,7265,6406,9564,16972,9080,6446
5982,11137,3147,18126,16093,16609,4892,6777,449
5983,4189,10677,17412,10810,10174,15861,934,10111
5984,19288,7072,4022,5846,3174,14111,15792,5819
5985,13866,1273,13623,19008,13776,5605,1762,14440
5986,7725,14333,19130,14590,1693,17474,1513,9576
5987,16112,16671,3691,10997,19348,14004,12631,18033
5988,18940,12651,19632,10363,5764,6706,14865,543
5989,17574,13654,12508,19615,11552,8862,10961,11011
5990,4133,1638,8165,6082,4444,18783,2016,5318
5991,15388,8827,7862,16231,15004,16675,17409,526
5992,2746,8725,3542,1694,14256,4352,19496,13628
5993,4518,1662,1365,4681,12621,14556,18794,6948
5994,14019,6513,18488,16222,15598,4701,12744,12214
5995,11934,1443,13471,11311,18098,8484,11851,3986
5996,12958,3571,2515,13279,2751,10855,13247,18005
5997,4461,5305,5127,14762,6686,3206,14934,6355
5998,4129,8554,7670,891,18614,13483,17309,6647
5999,8324,315,6990,12927,8551,2681,13343,141
6000,6395,12760,4087,12546,1785,9329,603,13486
6001,11840,11682,4726,5316,1405,11123,4874,13134
6002,9516,13136,8344,13900,11935,17323,18678,14831
6003,849,1109,4442,5217,11377,4324,19995,6774
6004,19225,6070,9874,11813,13041,14887,9278,11245
6005,2574,2016,8530,452,7820,9892,19544,10557
6006,13,9328,2288,18473,13653,8614,6574,11866
6007,6783,17886,6286,13252,18402,5626,6372,6254
6008,16701,9887,7683,8214,6525,14331,9475,2245
6009,16163,8282,17626,19046,12567,19053,12363,18625
6010,18779,8214,2169,6141,14750,19963,8987,5485
6011,5477,19333,3145,4752,16086,15018,2820,15400
6012,10604,1042,4238,19451,17488,1332,10860,19536
6013,7751,16823,12716,11769,12066,4476,3849,14031
6014,7912,17402,5664,12039,19420,10484,6846,2575
6015,5394,15214,6912,7805,8113,6873,14331,12755
6016,19865,3566,9710,17238,15432,7099,16448,10417
6017,18600,17299,2532,9306,3132,7672,6870,18522
6018,6596,14430,7844,13374,19865,18604,16178,1524
6019,2668,1528,17629,2878,18978,4735,15327,11857
6020,11794,3619,8784,18242,12353,12318,19715,5960
6021,8870,17829,1081,10497,16556,3502,3234,3041
6022,16006,6220,6558,6897,19097,10977,75,5645
6023,14795,16997,19386,12566,17724,12203,783,8848
6024,15716,16621,14337,18906,186,7100,3843,13200
6025,10708,5065,19182,8576,14187,15413,2862,5090
6026,19940,15401,6095,2604,5429,14852,16066,5701
6027,2489,8949,1661,12754,5270,14322,13930,18852
6028,11005,2441,14084,9090,11693,8416,8757,13440
6029,12298,12122,3568,18062,18189,3888,7783,786
6030,16914,4956,13080,11990,14280,17152,8368,7408
6031,2932,6366,1613,9731,12955,3804,13989,14428
6032,1759,17515,17445,1089,14121,13838,15735,9721
6033,10523,1559,10137,130,6242,19486,29,2671
6034,16670,2573,15259,18039,14625,7313,7211,328
6035,18954,18093,18132,10898,18405,15531,3254,8601
6036,19501,1696,10413,7871,17445,1430,320,2233
6037,18196,14580,9153,16454,12323,17249,1885,17677
6038,5274,11739,9526,12067,1611,13339,17905,4453
6039,3727,14204,15145,5226,16485,8912,9519,12093
6040,4554,8129,16448,18966,14035,8154,6663,8406
6041,6164,6924,15079,19371,17863,2575,3142,16222
6042,13231,12503,10897,9398,12534,17759,9340,13340
6043,1,9616,15059,5878,216,17532,6275,10802
6044,8604,4689,14610,19819,15132,19979,19747,8332
6045,12491,1999,650,17909,15922,845,19319,18068
6046,8438,16886,5075,18212,8209,616,9823,13111
6047,3807,9831,7092,10596,6733,17498,13383,11403
6048,11231,10652,4910,662,4690,5825,5449,531
6049,15581,12368,2434,9223,18773,10557,10463,17964
6050,9164,15937,9298,13612,575,14407,4778,16405
6051,5653,15602,11283,4980,3919,16553,19288,7565
6052,2371,17347,7282,15532,1740,15791,1017,2425
6053,3684,684,13627,14088,15901,6425,11064,10166
6054,11,6736,12191,18078,10445,16079,3321,15736
6055,4975,14093,1356,19681,7704,6638,10692,6326
6056,8619,3176,3924,1438,19899,19105,10722,3669
6057,7170,15480,8338,8391,1224,17154,8192,10992
6058,7042,155,13846,15257,3708,4327,4982,15620
6059,13743,9933,19961,11241,728,10732,3432,2289
6060,8200,4067,9251,11245,3954,9130,1641,19320
6061,10162,19583,3122,13674,19769,18597,19454,12229
6062,9011,17902,3378,13375,18315,13978,11862,19790
6063,380,14312,6421,7731,10917,2775,674,4433
6064,13339,13318,8746,438,13976,12723,6915,10819
6065,11658,14499,3262,16682,11036,9528,16430,392
6066,6942,3116,6381,10143,17069,17259,5948,609
6067,116,18418,11819,3801,3632,9045,5953,16866
6068,18148,16419,10294,11345,9355,18811,4005,8515
6069,758,7760,1137,16890,6490,16955,18686,6762
6070,7719,5810,14413,5085,18246,4785,17749,5906
6071,8425,13971,18705,13181,10985,16113,14874,2237
6072,12208,14767,7980,9283,10802,17755,17790,14328
6073,15578,2466,10988,7517,19230,9107,19024,17560
6074,9772,3738,9730,163,3835,7957,7792,8016
6075,8717,2967,15216,9760,17755,19153,9423,13397
6076,7282,8530,2505,13888,14039,509,3845,7156
6077,564,3380,9594,19988,4908,19287,15307,8562
6078,6795,17495,11281,18458,7402,18952,4672,2211
6079,1269,17702,2359,1615,2419,5043,13999,3644
6080,5611,18941,14396,13455,19287,4679,4434,7384
6081,19333,12842,17194,3284,4885,4662,13848,2135
6082,11403,16556,9044,2128,16128,13820,12774,13449
6083,1982,8057,5624,5144,12215,14697,1620,808
6084,8073,18278,17513,13060,2078,2091,6944,18849
6085,415,8094,5512,16484,13959,13134,19624,8468
6086,10315,19674,13338,441,10807,17333,11692,7472
6087,14134,12172,8446,4428,7941,3304,8567,11804
6088,11550,538,928,4999,4388,1986,11521,6752
6089,5974,12891,8431,6280,15792,18782,6856,6767
6090,18331,6502,7274,4736,18997,17418,5216,12092
6091,3366,16947,65,14966,2777,15376,11049,9606
6092,193,13615,1674,19344,289,8307,9786,14038
6093,8960,8912,19334,7991,7248,9051,10037,3747
6094,8117,6066,10843,15931,16310,1284,6762,9382
6095,4859,5813,16357,16735,15577,273,6304,14325
6096,2148,13524,570,11557,2521,4771,318,122
6097,1100,8475,15809,13850,7135,12893,601,11412
6098,13670,12462,14845,4027,15768,3202,3987,10885
6099,9,3129,2155,19906,19714,2784,7416,15331
6100,16241,9446,12653,18285,12765,17504,14205,6743
6101,10179,10308,13721,4185,1583,18207,11889,3632
6102,13096,652,7806,10399,17955,4566,6721,16383
6103,13848,5563,8773,8603,17935,15311,1628,19727
6104,11140,3457,8024,1223,16716,15620,17278,1861
6105,2142,222,16647,17754,16426,17364,12150,12371
6106,16610,13119,15435,4412,5157,19236,1066,11414
6107,3410,4978,17413,3499,17800,11414,6811,19118
6108,13692,9625,2117,14587,17542,18967,1242,15403
6109,11037,7127,1320,10290,1014,3233,1198,6938
6110,12762,15058,13083,8770,868,16641,16769,7052
6111,3856,17030,13313,12762,6239,1045,14871,4149
6112,15284,17799,19544,13393,11696,6498,7978,5197
6113,119,17810,18569,10733,12997,10621,3321,10424
6114,17192,4266,3251,14432,10831,2303,4683,13206
6115,5066,12357,19536,3600,7359,11312,10715,4131
6116,15484,5246,9311,14464,15858,15413,13658,12712
6117,4566,7235,18760,3715,14860,5826,3481,221
6118,10802,5737,19077,4873,3768,14675,15934,7486
6119,13354,5726,16447,11896,18388,11372,8135,3831
6120,7467,11260,7743,6657,15419,9882,1803,15037
6121,4317,8658,10331,1539,350,5989,8502,14427
6122,702,8959,9393,438,7051,14001,3239,7298
6123,2044,2183,9401,6190,2999,5503,11862,2835
6124,11241,12679,18736,7308,495,1791,19194,730
6125,18037,17632,15071,12264,14468,11093,16419,19877
6126,7089,19741,13751,12059,14121,6880,11376,17641
6127,18459,13908,7448,8300,2818,4008,15559,16149
6128,12079,18057,10365,3573,6429,4545,3584,17776
6129,31,13553,2952,1027,9448,5120,11502,10004
6130,13400,7208,10291,18799,14136,3308,6078,5022
6131,10846,15904,5172,11251,10766,7915,10346,18527
6132,15588,7175,1236,9668,17669,3181,17506,4510
6133,14654,2574,11307,8714,9797,11493,8803,8602
6134,18103,3777,328,19696,13087,7950,12137,6318
6135,472,13107,6123,2241,10430,14758,7759,7251
6136,19599,18530,5815,3946,8012,19170,9266,16485
6137,1475,16745,19745,1277,2028,7813,9686,11527
6138,15180,7327,18657,18487,5674,10957,8869,274
6139,655,19927,5901,18112,5984,5406,183,18705
6140,9117,18972,6942,5720,3496,6762,12698,5028
6141,17889,16899,11437,6231,4014,14117,6409,1698
6142,4506,16803,15114,605,17248,4928,3309,1945
6143,1691,4814,14713,12231,11824,16454,15273,8421
6144,18389,18231,17938,17984,7632,9274,1753,6573
6145,2411,9478,19479,958,10305,5474,10125,8227
6146,9694,8235,8261,9587,13776,12458,13196,4503
6147,11836,8574,6469,1641,6926,11810,19548,19618
6148,8933,7278,6103,15855,16632,500,1356,9599
6149,1745,3017,19432,14571,9881,16585,13578,19857
6150,3317,11430,4053,3086,8974,15205,13787,18579
6151,18426,3538,3059,7594,2158,19447,4414,307
6152,17150,15830,2857,12924,16925,14787,19476,546
6153,2658,10828,18975,1375,16285,1163,18483,8565
6154,9770,13626,817,11658,6781,12259,15731,5917
6155,11187,11545,3987,12358,2278,16747,1023,1374
6156,18110,2458,16582,7341,9926,13195,9029,16359
6157,17033,5881,818,19439,15210,7757,6026,13232
6158,15524,17828,11124,1691,6916,3094,9033,2155
6159,9266,19435,17151,4422,5077,1776,12904,7465
6160,2673,13038,2918,216,6280,9886,15489,12634
6161,10049,9811,14407,2948,19176,12607,8276,4914
6162,4576,694,2267,2825,6080,3600,10675,5132
6163,10123,10108,5814,16284,3051,9599,17787,11792
6164,14160,14823,14128,12650,18092,7948,14648,13623
6165,4624,17910,1169,13959,9028,16213,15001,5977
6166,2306,9209,3071,6495,8129,8508,7586,1463
6167,19326,1355,11,3399,18758,9955,9255,12277
6168,3211,19426,2203,1057,5736,18221,15346,10240
6169,5514,5059,7388,19465,17530,10246,8719,1486
6170,11556,5251,5310,17863,17001,15731,8678,420
6171,8765,16731,12934,7971,7880,18673,16892,13983
6172,10995,13329,10971,9893,14865,16887,8352,9996
6173,17846,9737,945,17146,5523,12070,18623,9275
6174,9463,18848,6813,15659,1143,15419,4812,4807
6175,5051,8017,10725,643,19274,7464,7593,5730
6176,14091,5126,8950,17953,18618,13457,9510,18916
6177,19941,3742,4936,15932,3883,16295,16686,3669
6178,5182,18714,10772,8859,8609,15479,9044,7645
6179,1897,6806,11635,19110,18107,4684,19561,96
6180,6784,1060,17159,4476,10996,4765,14285,2025
6181,10143,6415,18940,3229,3186,16855,17129,4970
6182,13008,6188,1367,19337,8471,13214,15181,11009
6183,10456,4681,17801,12178,5152,5165,17021,6400
6184,16050,6313,19926,10227,1442,14333,17054,14179
6185,3108,1024,17436,17363,19742,13052,12681,1536
6186,6196,14094,1571,5824,18156,10077,1867,2047
6187,2223,19407,19458,13549,8517,14952,9075,475
6188,16560,3253,7461,3165,2738,4437,15197,10008
6189,14448,5893,6037,4104,18237,11065,19940,13029
6190,9683,1269,19528,164,4465,5285,15450,13312
6191,18340,10293,19263,17148,14985,10561,7806,1395
6192,8142,11083,11160,9557,17821,9053,10916,14986
6193,7369,4122,2446,1273,12179,2895,16717,17242
6194,8530,1694,12369,6628,6065,19947,3080,11949
6195,313,3063,18314,11005,19601,131,1551,14230
6196,3947,2763,15192,4007,13166,6487,8690,296
6197,17424,4062,7313,774,13846,8873,2079,14997
6198,11300,14178,12000,34,5373,18947,3523,10015
6199,2324,14245,13621,18803,18387,3956,1869,10305
6200,19199,9720,7028,14818,11224,18227,8330,1276
6201,16493,15468,572,9974,1189,10466,14150,10475
6202,7156,5496,6164,3389,5080,10983,12985,15976
6203,343,9006,7690,127,17962,8727,10005,9993
6204,561,17225,902,1045,13899,4190,16236,612
6205,2399,3161,4936,6172,551,6889,12022,18035
6206,15085,5014,1725,6537,14639,14608,13379,13274
6207,17597,11119,8746,2369,7451,19335,11995,16282
6208,6070,11718,5408,8422,11178,2023,8399,16406
6209,6357,12745,7817,11183,14536,12415,10210,19733
6210,17124,1617,10440,7645,2642,14873,19393,5895
6211,504,8773,9516,13345,9491,4206,4503,12149
6212,8275,4162,3738,12526,16121,2248,3906,5009
6213,17903,2661,9648,9923,12155,4556,5192,9020
6214,14641,13288,13612,13606,91,2846,3430,15034
6215,15075,56,14655,17139,18327,11911,4206,13516
6216,7418,16524,17749,7944,4030,10243,17993,19160
6217,10569,8000,15904,4277,16394,3136,7205,10635
6218,964,13727,16587,12147,11407,9847,17884,14164
6219,1214,5536,10864,16667,17512,12372,16185,12837
6220,841,19952,18655,2114,11637,16273,3901,13065
6221,19122,10333,14406,8349,13357,10976,18064,8039
6222,12738,4504,13392,8428,2076,3444,16755,4954
6223,7188,13281,5369,19155,3672,3469,1791,16296
6224,1087,1854,13438,3102,6636,15759,17045,14564
6225,17492,14983,64,8769,8859,12248,11150,15754
6226,12626,1757,3060,11095,17850,1212,210,15641
6227,12758,9887,14784,11549,8498,9191,2010,7100
6228,15002,5537,9161,5182,14486,16876,8383,7825
6229,1740,17489,11027,17690,5832,5490,7905,9224
6230,12958,19864,12999,7613,7526,15510,19623,17615
6231,3313,19502,2903,116,8185,8238,19418,11974
6232,6536,14909,9731,11481,5689,16370,3397,18004
6233,4929,1057,5635,8231,16350,12746,2602,4478
6234,8888,5382,9727,8993,13047,11276,5909,8696
6235,18751,15810,3713,10903,7677,2059,9897,16350
6236,6154,10498,11405,5437,12725,18967,17274,14577
6237,14882,5261,15852,9427,6410,18804,17532,326
6238,10821,16615,5004,18035,8360,12030,17648,9795
6239,4568,5957,19119,18741,11774,18934,8961,16751
6240,5338,8226,1255,18731,8026,2466,12858,7600
6241,13236,3573,18642,5679,318,2026,16551,13402
6242,16737,12371,14436,18425,14192,7189,14107,18760
6243,12370,8637,1621,19071,5741,1328,5317,1133
6244,5401,19912,19819,5068,5234,15918,11559,8302
6245,1297,3226,1376,3479,5019,5307,5093,13594
6246,11564,4668,5645,18111,11426,1253,2218,2194
6247,2023,953,9412,8028,7999,19352,11534,884
6248,2126,17023,8335,19730,5315,12865,8807,10607
6249,2643,5111,2017,13637,1689,1982,2683,6205
6250,4692,3488,1894,8426,8853,15918,9630,19003
6251,4612,13118,15296,10114,11856,11303,599,6228
6252,6828,674,11421,17354,15613,7083,13906,18517
6253,18894,10549,19416,4584,15836,9178,16474,15920
6254,17752,1136,9269,10551,10939,13571,15865,16476
6255,12933,7261,19457,16813,17392,14481,15170,9383
6256,19853,4123,64,13176,983,19572,13481,15300
6257,10122,12462,12050,14539,7007,13296,5141,6868
6258,12672,5088,11841,3684,17820,5605,15343,3087
6259,7387,14149,12670,5555,3476,12403,13175,6490
6260,3349,7353,15188,3020,11092,16612,17205,15580
6261,19438,1690,17946,18499,7789,6165,14194,13693
6262,552,9821,4635,13484,1412,16481,18908,1591
6263,3228,19655,17973,10487,4282,2520,6428,19663
6264,19783,13935,9761,17142,889,4477,1567,7317
6265,8046,7696,6737,6856,14297,11049,14902,10525
6266,11792,14229,1645,14683,1606,8484,15220,1928
6267,6814,372,14943,17528,1671,8265,9486,19792
6268,3524,3943,14489,2879,15520,1186,12822,5306
6269,5200,16281,5651,1691,14000,6773,14179,6308
6270,4484,12328,5270,11509,6142,13977,6092,18017
6271,3378,7607,19750,2968,19622,6450,13453,5806
6272,6292,529,12531,11549,13627,5530,10075,1903
6273,10323,9213,15983,96,11084,4222,4154,13102
6274,1470,19980,14333,2993,17167,10060,9855,3409
6275,10183,8723,5620,11708,19157,19133,13669,19180
6276,1202,12935,10778,5483,10660,19195,13396,11075
6277,13485,93,3055,17466,3364,12497,920,9378
6278,15756,16756,17290,6796,16771,15255,4721,16251
6279,14638,18993,16302,3372,11148,6218,504,4110
6280,8039,15938,4771,567,2145,18140,12551,5400
6281,1847,7114,2096,2688,2237,7920,3328,17719
6282,8572,4563,4774,3857,13932,13810,10566,12157
6283,15389,11303,1377,3523,4064,12946,11849,12926
6284,5149,17604,1572,9712,19420,15545,4212,18327
6285,7232,10084,17276,7532,3959,18291,18797,1651
6286,9569,18636,8268,2536,5343,14429,14559,11754
6287,7149,12821,12375,1468,5315,9693,8521,11689
6288,10468,185,15536,6950,12709,8551,15580,19070
6289,8754,9761,14971,1314,10298,6716,4428,9914
6290,19613,9559,7469,17151,10197,764,12244,6235
6291,19347,6970,11395,9930,7699,19911,4920,17730
6292,3890,9196,5475,14970,19541,19877,15798,5953
6293,19637,14939,18054,16030,6943,10595,9746,521
6294,8250,11250,1794,14525,17674,14892,1441,8471
6295,5623,3946,17660,14230,4108,2889,2851,19671
6296,8829,1262,4755,7236,12168,12956,10780,13263
6297,9083,6915,18385,18159,1904,19859,8418,3901
6298,3040,7230,19084,18055,5460,6914,11942,15745
6299,5244,569,1239,7143,7536,10484,3905,15526
6300,5521,16385,16070,18136,5752,3077,15312,2379
6301,13607,3957,7426,17303,14467,4646,17765,1398
6302,19439,3934,16068,14134,18016,2786,7203,5394
6303,19216,18161,7494,8702,18474,16718,2840,12152
6304,11750,12415,15143,10473,5701,12203,3904,13746
6305,18560,2017,11147,10313,17451,11846,10901,12771
6306,17524,15659,14476,13700,9376,9790,13597,19085
6307,12560,10273,15511,16256,5770,12724,7831,2024
6308,3259,2995,14004,19761,1346,18325,2469,15792
6309,314,13507,6001,5181,8050,16344,12086,11738
6310,9923,7551,15911,12593,4367,364,11830,13312
6311,19648,6966,11521,5336,9720,5311,10231,11422
6312,2760,15229,11452,2165,9003,2480,9030,8212
6313,10010,8321,7912,18439,10117,14605,18791,8464
6314,16518,6951,18018,1639,3122,18699,19786,18048
6315,4578,9716,16978,15629,5407,10490,5318,11902
6316,2164,8343,18252,3884,19440,17829,930,11207
6317,4889,3225,11878,19294,18584,2590,10430,1395
6318,5420,4467,11065,5493,3496,17089,6170,17888
6319,7098,16295,4379,11321,3061,6033,16390,2123
6320,10464,5622,9572,19734,5334,1133,2273,19817
6321,18331,8116,9045,8521,3157,18608,423,16433
6322,10204,16643,1786,488,3206,3629,19201,7330
6323,9638,13248,694,14593,14586,7209,1967,13588
6324,8185,18689,3397,18849,6361,11164,13905,18519
6325,10709,10424,3812,13623,16686,6056,18890,14495
6326,14139,5850,17517,8178,19315,13192,2289,19489
6327,15327,1010,8630,5571,1091,10586,17911,9403
6328,10867,5097,5544,11784,15586,19538,9802,12281
6329,19087,929,5485,5866,452,12731,10642,5082
6330,7935,14369,7420,4899,13120,17852,16706,10599
6331,11975,16897,15308,10224,13055,16936,18769,9122
6332,1760,12584,14182,9045,796,10813,10800,15731
6333,14029,12260,950,17092,1673,6361,9334,8773
6334,16944,16457,17679,784,10756,940,9180,5336
6335,10625,8146,15187,6697,13425,8824,4555,7529
6336,11105,15340,2560,10587,11602,5321,18876,2445
6337,6000,11720,18935,9353,19907,7173,19670,14318
6338,13213,3336,7880,6730,214,3887,15391,5734
6339,2978,2740,3034,15974,9300,15513,3972,1494
6340,10800,3523,10498,2791,8021,2593,9653,16244
6341,14918,14065,10414,1346,2282,66,1727,5670
6342,9560,12810,12191,8835,1860,4573,1948,15330
6343,3520,5691,17326,16805,3777,12197,16939,465
6344,8370,9990,13613,17587,9126,13223,9135,5598
6345,17730,11066,14422,10768,7593,17092,12296,1464
6346,15704,12978,2353,11977,2682,13475,10845,15540
6347,8652,5183,75,12507,15102,16808,9683,233
6348,18823,681,15948,11274,13424,5712,3198,19919
6349,3329,14712,1870,3615,2112,15827,12362,4334
6350,3469,5681,16026,1627,14817,362,12614,195
6351,12065,18653,10913,4745,3363,10496,5170,9238
6352,8182,10366,11408,3535,12930,16574,19001,2178
6353,10997,3292,12148,8224,3847,18799,11947,6268
6354,722,6655,1576,5529,10690,17379,15633,8535
6355,19147,11703,2985,10118,12871,5031,16763,7415
6356,12112,1557,6254,12697,17534,17520,3328,9274
6357,2203,8068,1834,9242,17311,10243,8587,19696
6358,17477,18475,2512,19405,15920,6008,19751,16614
6359,6657,11490,12452,19198,10098,14068,6931,4275
6360,11119,15165,11966,7696,15147,1622,4898,16901
6361,9517,16694,13192,793,12947,8922,17243,14986
6362,18076,19607,1048,18388,11415,3316,10562,18141
6363,2553,7374,9584,7544,11102,19602,7068,4311
6364,19315,4132,10715,3647,3932,15454,6351,19436
6365,13806,10116,10009,8506,14407,10011,17996,19328
6366,2890,13809,7310,18084,19000,2254,14955,12492
6367,1228,15720,9773,17673,18729,9668,4060,5067
6368,12522,9799,9351,19988,16930,15508,17199,3842
6369,14928,17494,9787,572,13495,4119,12881,13383
6370,2280,11123,15659,18987,17378,6967,12774,16476
6371,13285,1319,3772,4916,1002,7922,10327,3115
6372,10264,3160,15155,8234,3367,13056,11741,8567
6373,1806,4673,2080,16592,8803,19950,17298,15451
6374,17870,15538,11732,13340,9087,5894,10517,11800
6375,8158,6163,1467,15447,1048,15896,10163,3449
6376,16860,6947,5163,2628,12216,94,6234,13866
6377,5512,12015,2622,19892,2851,2443,15331,4404
6378,16783,8740,12904,12547,19242,13411,4664,2008
6379,12371,13309,7031,14328,7164,15335,17546,9588
6380,1169,781,1135,11950,10534,9712,14286,17575
6381,14616,4762,6162,7817,18744,16154,9279,269
6382,9468,10258,19736,7082,4931,10569,12606,17997
6383,7858,19151,17981,15358,4658,16797,7745,3981
6384,17797,15965,13331,11423,13968,8926,18687,8924
6385,2906,386,16093,12463,17147,19399,4218,10231
6386,18227,3987,2320,17375,8568,10253,13556,9153
6387,65,16163,10622,13076,272,3420,1178,9198
6388,18283,16327,10941,19867,2363,9800,1134,954
6389,13982,9934,5335,7716,15681,2381,18999,11982
6390,15755,5757,8324,19840,5764,162,13672,3225
6391,14962,16047,10793,11208,12378,7819,8867,19703
6392,15526,17152,13480,12450,7459,14720,15340,4840
6393,19455,18302,3945,9219,618,14050,18296,10850
6394,19707,12624,12791,11375,2889,2008,8931,1735
6395,5193,4523,10997,18774,5447,912,6941,14770
6396,14804,17104,1467,17834,6896,9451,17324,1363
6397,7367,16042,4269,12671,15912,11604,1995,724
6398,11858,14186,13446,16379,13073,15450,4436,5712
6399,10537,8689,8014,19610,12421,1775,13110,1605
6400,19296,1213,19150,13534,17784,18368,10219,3054
6401,1544,14118,11842,5323,4054,8719,584,6066
6402,2697,1835,3104,12477,17405,10431,15308,2796
6403,510,5875,5009,16472,3646,639,18436,13835
6404,19685,16265,11663,7651,15530,17577,1981,11740
6405,2699,15051,4981,2306,13082,17093,5145,156
6406,8110,16237,19753,14076,4429,1419,6079,2947
6407,13566,6582,6536,13404,8635,5295,1644,17290
6408,19954,7951,7477,13322,4648,12538,17732,14599
6409,9161,19933,6163,8571,12377,6968,19260,2369
6410,10929,2143,950,17584,1166,2422,5488,7317
6411,18224,9201,6185,6910,12022,2242,11604,10559
6412,1791,19895,10779,11089,9448,9688,327,15577
6413,3707,18518,17835,4373,12525,3849,13175,18812
6414,17080,11513,19783,4082,3336,19453,10523,14293
6415,10461,13487,17015,692,15282,6220,6861,17168
6416,5606,2120,13327,8209,3888,15670,9185,4589
6417,3061,5981,2548,7091,1353,9772,16706,16083
6418,7410,3112,9502,2961,2678,4907,19882,5327
6419,10236,19594,1239,6599,2215,866,9001,13358
6420,3133,16476,14949,16794,9522,3650,12367,8505
6421,11608,3345,257,17146,485,1888,19581,2927
6422,18652,5537,6005,415,13817,16951,12063,15700
6423,6310,8248,2870,16456,3017,584,4512,2193
6424,19980,2985,16083,13281,1112,1544,16041,18824
6425,8211,5706,4397,612,2469,2672,15026,15895
6426,15530,4279,17500,10535,2501,1428,4127,10233
6427,426,19158,15306,17895,17880,6041,15362,7755
6428,16097,2517,6452,17821,18131,1094,16112,9998
6429,14472,10587,15885,6977,17133,148,12286,2552
6430,14742,14636,18130,17602,12678,8477,16492,14791
6431,9871,18965,17170,18103,3265,12634,18259,16909
6432,12777,5473,11615,12488,2317,8006,7716,15143
6433,8212,11008,3562,17642,8686,512,5082,16032
6434,16579,2052,15422,4852,11323,18997,1367,17570
6435,15967,144,2626,3026,16730,11992,8952,15990
6436,4411,6751,12712,5609,2394,8790,17644,3398
6437,9066,17989,6105,1563,1427,7671,7811,7900
6438,6863,8365,16791,18252,808,3082,13956,6828
6439,9639,18373,2781,16769,16545,18059,4522,19640
6440,2965,15523,1804,917,10401,14643,14447,3655
6441,15077,15876,8753,10031,12453,1618,3030,821
6442,10281,6457,6087,17046,12838,8088,17146,8018
6443,17499,9885,3627,1568,11071,9472,17302,9501
6444,2177,4268,5869,12024,12114,16526,17928,12699
6445,9780,18106,12393,19590,2086,7316,15027,158
6446,3222,10636,8360,8736,9636,19335,12016,17519
6447,12099,11791,7154,3438,14363,10936,1086,14747
6448,181,531,18272,15527,893,3843,13287,18801
6449,14505,17319,10359,19714,10515,18884,10433,11709
6450,19841,7877,19305,11235,5779,13230,15640,1159
6451,542,839,18385,2525,7844,15608,14384,11665
6452,17170,8107,6736,782,16755,9214,10949,9948
6453,13286,3260,12113,7394,14913,2782,9315,19624
6454,12048,9578,10149,2347,4983,8831,16883,12953
6455,5720,5509,6035,3975,5934,12215,17126,10517
6456,16739,7499,12326,170,569,6382,4945,11105
6457,11658,13035,13399,3524,19597,3908,1356,15668
6458,2047,18174,142,1782,5386,1436,15405,2158
6459,8068,4540,14930,18554,888,14161,13363,11451
6460,7484,2065,18206,8053,2176,19763,13203,5467
6461,12581,18164,6026,7520,15356,6371,15825,10821
6462,15341,3828,1045,16557,4750,5277,7197,3480
6463,17480,7976,14419,16529,15086,19858,8445,15068
